id,date,user,pc,activity
{X2B9-K8OO43BD-0315RWFC},06/21/2010 17:52:33,BJM0111,PC-6866,Connect
{Z0H8-Z3NB07JT-0767MKRI},06/21/2010 17:58:01,BJM0111,PC-6866,Disconnect
{T0T0-H8FS09TN-1725XLWR},06/21/2010 17:59:47,BJP0134,PC-0898,Connect
{K2T0-P3XA10UL-4772UUOA},06/21/2010 18:04:30,BJP0134,PC-0898,Disconnect
{C0M0-S2YF26RM-5992KYAA},06/21/2010 21:20:18,BAL0044,PC-9827,Connect
{H5Y9-H1YS75SB-5542BIYC},06/21/2010 21:20:59,BAL0044,PC-9827,Disconnect
{T3S3-A3LG81ZK-8685HAKA},06/22/2010 02:13:39,BAL0044,PC-9653,Connect
{A4M3-C6IF53EP-9126MDGX},06/22/2010 02:16:48,BAL0044,PC-9653,Disconnect
{G6X2-A5UR94AN-0547CVTE},06/22/2010 07:11:33,AIB0948,PC-8245,Connect
{K4T5-U3FO11CS-1361ZSOA},06/22/2010 07:22:04,AVM0947,PC-0285,Connect
{H3W5-M1JJ45FT-3163LMPR},06/22/2010 07:27:50,AIB0948,PC-8245,Disconnect
{O0L2-L1KK36BN-8888BFAY},06/22/2010 07:40:52,AVM0947,PC-0285,Disconnect
{H2B3-J3MW24CZ-3681KBFJ},06/22/2010 07:43:51,AVM0947,PC-0285,Connect
{I4Z2-J7SO43PA-8001LKMD},06/22/2010 08:08:26,AIB0948,PC-8245,Connect
{H2L2-E8QJ71GI-8411XIGA},06/22/2010 08:11:15,AIB0948,PC-8245,Disconnect
{K5H2-R3RL49CZ-3808HICZ},06/22/2010 08:23:58,AJN0607,PC-8303,Connect
{R7Z7-Y8GN13YY-5453QEFD},06/22/2010 08:25:12,AJN0607,PC-8303,Disconnect
{Y2V0-B3PY96IR-8582ZQVZ},06/22/2010 08:38:35,AVM0947,PC-0285,Disconnect
{N5N6-W3AG38WS-1805QBMN},06/22/2010 08:43:24,AVM0947,PC-0285,Connect
{V0Z3-H6VT29VE-0672TYZR},06/22/2010 08:48:05,AVM0947,PC-0285,Disconnect
{O9I0-G6HA64NP-2460GPKF},06/22/2010 08:58:30,AVM0947,PC-0285,Connect
{O7F8-M4MB39NV-0449SQCV},06/22/2010 09:01:50,BDI0533,PC-5883,Connect
{U2F8-Y1WA19CQ-5160XSQM},06/22/2010 09:09:49,AVM0947,PC-0285,Disconnect
{C5Z0-D1QF51OE-9575PYRG},06/22/2010 09:10:56,AAF0535,PC-2408,Connect
{D3S7-O3QZ66HW-5885HRSP},06/22/2010 09:17:42,AVM0947,PC-0285,Connect
{F6C0-Z9JA28AD-0916ZOFF},06/22/2010 09:21:23,AVM0947,PC-0285,Disconnect
{B5M3-I8KM37UY-0841ULPU},06/22/2010 09:22:24,AVM0947,PC-0285,Connect
{F1U5-N5HS87MR-8624WZHN},06/22/2010 09:27:21,AVM0947,PC-0285,Disconnect
{G2N1-T8DW36WZ-5440UJWZ},06/22/2010 09:28:57,AJH0175,PC-3815,Connect
{I1V9-Q2QI78NB-9615ZHRP},06/22/2010 09:30:08,ATP0662,PC-4127,Connect
{L7O5-Z6KE72SN-5044HBTM},06/22/2010 09:32:26,AVM0947,PC-0285,Connect
{B3Y3-I1OG51ZH-9539DRBX},06/22/2010 09:33:53,AVM0947,PC-0285,Disconnect
{B8A8-H8RI08LY-3733YCEU},06/22/2010 09:37:40,BEH0615,PC-9461,Connect
{B5Z7-J6DV28WZ-0969NKOD},06/22/2010 09:38:40,AVM0947,PC-0285,Connect
{O7C5-K4PX99ZK-9946BVFD},06/22/2010 09:43:22,BEH0615,PC-9461,Disconnect
{C0Z9-Z6CB71PL-6923FEJR},06/22/2010 09:44:02,BJP0134,PC-0898,Connect
{W6I5-M8OQ64HE-0660LPFA},06/22/2010 09:45:42,AVM0947,PC-0285,Disconnect
{P8X9-P6SY23ZI-2701ZGYM},06/22/2010 09:46:16,AAF0535,PC-2408,Disconnect
{S5V1-T3QD48GN-7838KCTY},06/22/2010 09:50:20,AJF0370,PC-8651,Connect
{H4A7-X7YH85JW-9808GVAD},06/22/2010 09:50:30,AJF0370,PC-8651,Disconnect
{B5H9-J4MR66QL-0824RBCI},06/22/2010 09:50:53,BJP0134,PC-0898,Disconnect
{C9B4-Y5ZM86PL-7666DEOU},06/22/2010 09:51:25,AJF0370,PC-8651,Connect
{Z2O8-M2PN48KW-5007GWJE},06/22/2010 09:53:02,BDI0533,PC-5883,Disconnect
{K6A5-Y8HU71PS-4562OYYM},06/22/2010 09:53:50,BBG0325,PC-6609,Connect
{I9K5-P9YV60BY-5551OIQQ},06/22/2010 09:55:12,AJF0370,PC-8651,Disconnect
{T0K4-B8AT51UF-0160QANG},06/22/2010 09:55:43,AJF0370,PC-8651,Connect
{J2M3-J1CV35PS-3297VCNT},06/22/2010 10:07:21,AJF0370,PC-8651,Disconnect
{T7Z2-V7VT73HF-2490ZCTJ},06/22/2010 10:24:24,BAL0044,PC-5179,Connect
{T2R3-K9TK15KR-2876ERXV},06/22/2010 10:30:13,AJF0370,PC-2181,Connect
{O6D5-R1MA80GQ-6490IRWI},06/22/2010 10:32:25,BAL0044,PC-5179,Disconnect
{J9R7-J3PL34OQ-4623AJXQ},06/22/2010 10:33:51,AJH0175,PC-3815,Disconnect
{B6S1-C3AG02FQ-2753PTXZ},06/22/2010 10:36:09,AIB0948,PC-8245,Connect
{J8V4-S2RM65FI-7590DIFL},06/22/2010 10:38:29,AJF0370,PC-2181,Disconnect
{Z9K2-F2GJ73RJ-7938VMKC},06/22/2010 10:40:39,AJF0370,PC-8651,Connect
{R4Q2-S4YB42NC-6827PRFQ},06/22/2010 10:41:25,AJF0370,PC-8651,Disconnect
{Q7K8-N4OX15LB-3502PZUC},06/22/2010 10:54:23,AIB0948,PC-8245,Disconnect
{O7W4-I7NC75BL-0792PQFW},06/22/2010 11:08:31,BJP0134,PC-0898,Connect
{I4P6-L4PH19WO-9638SGAU},06/22/2010 11:16:55,BBG0325,PC-6609,Disconnect
{U9P2-C9XX20MX-4545QPUS},06/22/2010 11:17:51,ABC0174,PC-5156,Connect
{L9O4-X2RO85QE-1480OEAD},06/22/2010 11:18:11,BJP0134,PC-0898,Disconnect
{Z2I2-E4ZN32LS-5036LCFI},06/22/2010 11:21:22,ATP0662,PC-4127,Disconnect
{C8Q8-O0LM60DW-1129LSIG},06/22/2010 11:35:46,AJF0370,PC-8651,Connect
{L4S7-K3YG03PR-1321FHBZ},06/22/2010 11:39:08,AJF0370,PC-8651,Disconnect
{F9T7-V8GD03PR-1611VGDC},06/22/2010 11:40:19,AIB0948,PC-8245,Connect
{R9O2-Z0EM18BA-8495UHFH},06/22/2010 11:41:48,ABC0174,PC-5156,Disconnect
{W4S5-W0GN53US-2666FKSV},06/22/2010 11:53:11,AIB0948,PC-8245,Disconnect
{Y8C9-O4TX53JT-2829QVEP},06/22/2010 12:05:01,BJP0134,PC-0898,Connect
{F9T5-E4GJ91GY-5582QLNV},06/22/2010 12:07:51,BJP0134,PC-0898,Disconnect
{A6T1-N3CQ71TZ-5723HOWH},06/22/2010 12:08:13,AKR0057,PC-2879,Connect
{D6A4-L0FU41ZA-3408ZTYR},06/22/2010 12:26:45,BEH0615,PC-9461,Connect
{V1B8-R5DO48XQ-0124XEZA},06/22/2010 12:32:50,AJF0370,PC-8651,Connect
{M3I2-P0FP69FW-6676JAHF},06/22/2010 12:37:38,AIB0948,PC-8245,Connect
{C0S2-V5CD01BV-0517WRLC},06/22/2010 12:37:56,BEH0615,PC-9461,Disconnect
{S8C9-U6YY65EK-0537RWXC},06/22/2010 12:40:23,AKR0057,PC-2879,Disconnect
{J2F3-W6BD98LD-0072OKXB},06/22/2010 12:40:51,AJF0370,PC-8651,Disconnect
{H0O7-M5ZP56SX-5838JKVB},06/22/2010 12:43:05,BJM0111,PC-6866,Connect
{U8X2-W5QG16XQ-3351AZNP},06/22/2010 12:46:50,BJM0111,PC-6866,Disconnect
{B6S2-W5JY22JR-5067XJJH},06/22/2010 12:47:56,BJP0134,PC-0898,Connect
{O5I7-F8XP93TI-7170QYQI},06/22/2010 12:50:17,AJF0370,PC-8651,Connect
{N9A2-A2GW60VG-5493KTGR},06/22/2010 12:57:11,AJF0370,PC-8651,Disconnect
{C3O4-X0LX29CG-0351HFVV},06/22/2010 12:58:38,BJP0134,PC-0898,Disconnect
{B8F7-I6BV79JF-7233WAFY},06/22/2010 13:03:05,BJM0111,PC-6866,Connect
{O4Z1-I4YK68GA-0122DLQE},06/22/2010 13:12:00,AIB0948,PC-8245,Disconnect
{W9U2-W7ZW30SW-1858FPNQ},06/22/2010 13:21:12,AJF0370,PC-4659,Connect
{K8D0-T5QC88BN-8324KVCB},06/22/2010 13:22:44,AJF0370,PC-4659,Disconnect
{W7D8-Y1GK44UF-1942XLRJ},06/22/2010 13:26:08,BJM0111,PC-6866,Disconnect
{K2B8-Q2SZ04XE-9421MDTI},06/22/2010 13:46:03,BJP0134,PC-0898,Connect
{T8Q6-R9YN48IM-4052HTUC},06/22/2010 13:46:35,AIB0948,PC-8245,Connect
{O3C6-V5CZ42BB-3746NPMP},06/22/2010 13:48:21,BJP0134,PC-0898,Disconnect
{K2X5-P1IH87VP-7926BTGP},06/22/2010 13:52:34,AIB0948,PC-8245,Disconnect
{D4K7-F4GM83OO-4151KUWM},06/22/2010 13:56:22,AJN0607,PC-8303,Connect
{I8M3-D8PT35MW-5213RPTP},06/22/2010 13:59:49,AHM0410,PC-3686,Connect
{X8G2-B9BS95BK-6612DBBJ},06/22/2010 14:03:33,AJN0607,PC-8303,Disconnect
{C2X2-R5NS45DO-4512TQZE},06/22/2010 14:16:30,AJF0370,PC-8651,Connect
{O8S1-M5YR36WG-7122EHCJ},06/22/2010 14:17:24,AAF0535,PC-2408,Connect
{I5V0-X1TT96FL-5748TQGZ},06/22/2010 14:17:52,AHM0410,PC-3686,Disconnect
{X2D7-L1IS02PN-5347KNRK},06/22/2010 14:20:12,AJF0370,PC-8651,Disconnect
{D4Q4-V1UQ00CD-0543SGMO},06/22/2010 14:46:18,AVM0947,PC-0285,Connect
{H6I6-O5AK05ZQ-5733DONF},06/22/2010 14:46:30,AVM0947,PC-0285,Disconnect
{W1R6-I2BZ66WE-4126VDEW},06/22/2010 14:47:43,AAF0535,PC-2408,Disconnect
{Z2R9-I1RC29GI-6175KGSR},06/22/2010 14:53:23,AJN0607,PC-8303,Connect
{C6M0-E1DA09CH-0875UOXE},06/22/2010 14:56:24,BDI0533,PC-5883,Connect
{Z8T0-G8UY36YC-6549QDAN},06/22/2010 14:56:39,AIB0948,PC-8245,Connect
{K3P8-G1WN42PI-1370NNWL},06/22/2010 15:05:21,AAF0535,PC-2408,Connect
{Z6D6-U8CX50FO-8988GHFJ},06/22/2010 15:17:19,AJN0607,PC-8303,Disconnect
{M1T7-E8QH08OD-7685GAXN},06/22/2010 15:19:33,BDI0533,PC-5883,Disconnect
{G5O5-T3VU99MV-2976PEIO},06/22/2010 15:24:26,AJF0370,PC-8651,Connect
{H8J4-E3XG33MH-1224RNFS},06/22/2010 15:25:32,BJP0134,PC-0898,Connect
{Y4I6-R0OT65GZ-8852RWGR},06/22/2010 15:26:44,BEH0615,PC-9461,Connect
{V1Z0-L2ZW48XG-8329IGHN},06/22/2010 15:26:46,AJF0370,PC-8651,Disconnect
{R5J2-Y5VH93QM-7906WOGE},06/22/2010 15:29:23,BJP0134,PC-0898,Disconnect
{E8S0-M0IJ92DG-0320ZMRS},06/22/2010 15:30:53,AIB0948,PC-8245,Disconnect
{Y0O5-R3YD02XZ-9884ZDVK},06/22/2010 15:33:29,BEH0615,PC-9461,Disconnect
{S8Q4-J8NN88DT-5059ZSNP},06/22/2010 15:41:07,AAF0535,PC-2408,Disconnect
{F1W6-F1HU46LO-1728SPYX},06/22/2010 15:41:47,AIB0948,PC-8245,Connect
{Z7L6-E1IK29RB-9667SRBK},06/22/2010 15:44:16,BJM0111,PC-6866,Connect
{A6D6-K7CD48RI-1973QZFI},06/22/2010 15:44:55,BJM0111,PC-6866,Disconnect
{O3M0-Y5FG68FB-7754QFIM},06/22/2010 15:48:55,BJM0111,PC-6866,Connect
{N0S1-Z2GW58MS-3168BASV},06/22/2010 15:50:15,BJM0111,PC-6866,Disconnect
{L0L7-Y8ED57XN-6403HTEE},06/22/2010 15:54:31,AIB0948,PC-8245,Disconnect
{P4I9-A0EX44LE-1271OJWO},06/22/2010 15:56:04,BJM0111,PC-6866,Connect
{U3D3-P4BE03IA-8567OISG},06/22/2010 15:57:17,BJP0134,PC-0898,Connect
{K0E6-S7WU63DW-7485YJEF},06/22/2010 15:58:38,BJM0111,PC-6866,Disconnect
{E1D1-P2IH56FV-5473IGOT},06/22/2010 15:59:27,BJP0134,PC-0898,Disconnect
{P6Y2-V7DV71TZ-8068CALB},06/22/2010 16:02:10,ATE0869,PC-1313,Connect
{P4V0-Y1KF78QV-7924WJVG},06/22/2010 16:18:25,ATE0869,PC-1313,Disconnect
{H8W9-D3OG30US-4356PKUF},06/22/2010 16:35:13,BEH0615,PC-9461,Connect
{G1N1-M6CT11AS-9155VBZB},06/22/2010 16:48:07,BJM0111,PC-6866,Connect
{F5X8-W9BC67AC-6640POTB},06/22/2010 17:11:35,BJM0111,PC-6866,Disconnect
{K9W2-Q6BQ24ZD-1137XYEA},06/22/2010 17:11:46,BEH0615,PC-9461,Disconnect
{B9I3-K2AZ15VE-6822TJWE},06/22/2010 17:32:48,BJM0111,PC-6866,Connect
{S0D1-U9UV66FO-8524CDOB},06/22/2010 17:36:18,BJM0111,PC-6866,Disconnect
{B6R2-G9MH04YK-6475XFMD},06/22/2010 17:44:32,BJM0111,PC-6866,Connect
{A9B0-U3SS18MH-8499VOGX},06/22/2010 17:45:17,BJP0134,PC-0898,Connect
{K4X1-Q8GU09IV-7882UXCA},06/22/2010 17:54:01,BJM0111,PC-6866,Disconnect
{M2H3-Y0HW73JX-7987KGGX},06/22/2010 17:58:35,BJP0134,PC-0898,Disconnect
{P7D2-X0XO76UK-8157IZAM},06/22/2010 18:06:17,BAL0044,PC-9254,Connect
{E7N7-C7BQ28AO-7202COVB},06/22/2010 18:06:32,BAL0044,PC-9254,Disconnect
{E2I2-Z3RE78QP-4375QXJX},06/22/2010 18:14:22,AKR0057,PC-2879,Connect
{T5W4-P2NU30HL-1530MPPF},06/22/2010 18:38:13,AKR0057,PC-2879,Disconnect
{A5O0-Q4YX10EF-9538FRKQ},06/22/2010 21:00:53,AJF0370,PC-0246,Connect
{X5C0-V2HL20AK-3263HKGR},06/22/2010 21:02:34,AJF0370,PC-0246,Disconnect
{U8P9-G0BH58XE-2608WNFT},06/22/2010 22:55:01,AJF0370,PC-1268,Connect
{C8W1-K5NM24SU-3011ENYU},06/22/2010 22:55:23,AJF0370,PC-1268,Disconnect
{M4G4-G9IF46FK-5756RWJL},06/23/2010 04:34:31,BAL0044,PC-6055,Connect
{G9B1-Y7RV51WF-3146FSAP},06/23/2010 04:35:17,BAL0044,PC-6055,Disconnect
{J2Q7-X6EI35UB-1057ZGUY},06/23/2010 05:41:05,AJF0370,PC-2289,Connect
{I3Z6-O9BC19LY-5438SXDU},06/23/2010 05:42:46,AJF0370,PC-2289,Disconnect
{P9Z7-S0WE08PI-0700WYFI},06/23/2010 07:24:34,AVM0947,PC-0285,Connect
{S5R4-U7NW76RD-6360XYOU},06/23/2010 07:37:39,AVM0947,PC-0285,Disconnect
{Q7Y1-F2NU66EX-3664BWDD},06/23/2010 07:46:09,AJH0175,PC-3815,Connect
{R8J8-J5DG93YV-1256WPMD},06/23/2010 07:55:37,AVM0947,PC-0285,Connect
{K8T2-W4XR42BX-4451TANT},06/23/2010 08:02:39,AVM0947,PC-0285,Disconnect
{T7E5-Y4OB79NY-4489DPEJ},06/23/2010 08:07:19,BEH0615,PC-9461,Connect
{A9T9-E2FA12MT-8642XXWO},06/23/2010 08:27:41,AJH0175,PC-3815,Disconnect
{X5G4-N8HO70SQ-1864AQMX},06/23/2010 08:43:29,AJF0370,PC-8651,Connect
{V3R6-Z2SP85OI-5972UWBV},06/23/2010 08:49:53,AJF0370,PC-8651,Disconnect
{S7Z3-P5WG33TL-3272UKFH},06/23/2010 09:04:10,AVM0947,PC-0285,Connect
{F7M4-N6CX88YY-0807TMTJ},06/23/2010 09:13:07,AJF0370,PC-8651,Connect
{P0F4-P6XG53SX-1077MCIP},06/23/2010 09:15:49,BBS0422,PC-4551,Connect
{S1E3-N3OL80VJ-2577KHHF},06/23/2010 09:17:30,AIB0948,PC-8245,Connect
{W8G7-A9HR49DU-0411PKAP},06/23/2010 09:18:15,BJM0111,PC-6866,Connect
{T1J3-Z7GA35QH-4178CMYT},06/23/2010 09:18:49,AJN0607,PC-8303,Connect
{P7A3-Y2SM43OY-3341YBHC},06/23/2010 09:20:53,AVM0947,PC-0285,Disconnect
{Z7I1-D6PR64BF-0787KXAX},06/23/2010 09:26:34,AJF0370,PC-8651,Disconnect
{D4Y6-H2KT77OV-0383NTAW},06/23/2010 09:29:42,BJP0134,PC-0898,Connect
{M6V3-I5WC87VE-4362YXVA},06/23/2010 09:31:38,AJN0607,PC-8303,Disconnect
{C6K7-M5XC73XU-8595UNGM},06/23/2010 09:32:25,AIB0948,PC-8245,Disconnect
{Z3Q8-P3FK84XF-7088SNHU},06/23/2010 09:32:41,AKR0057,PC-2879,Connect
{S1U9-D6ZL97ND-8709WMXY},06/23/2010 09:38:55,AKR0057,PC-2879,Disconnect
{B1Q0-U7OI42WA-0896EXSH},06/23/2010 09:40:51,BJP0134,PC-0898,Disconnect
{Q5V1-V8EL31CY-6964WNFK},06/23/2010 09:45:57,AVM0947,PC-0285,Connect
{U2K1-Z0DW61AW-1827PCCY},06/23/2010 09:50:52,BJM0111,PC-6866,Disconnect
{L4O9-Y3OC87RJ-2950PZPH},06/23/2010 09:54:31,AIP0982,PC-3733,Connect
{E0X5-W9FC21IH-3009PMJP},06/23/2010 09:56:59,AIP0982,PC-3733,Disconnect
{M6T3-O3IO57BS-6043ULMF},06/23/2010 10:00:14,BJP0134,PC-0898,Connect
{J4X5-D6FU99FF-9164EBXU},06/23/2010 10:02:21,BBS0422,PC-4551,Disconnect
{U6M4-I0KN22SY-6376UERT},06/23/2010 10:04:46,AVM0947,PC-0285,Disconnect
{V5Y8-W9QJ22IO-0978ZFWR},06/23/2010 10:05:42,ABC0174,PC-5156,Connect
{V6O8-P2AZ91FY-1780YLAZ},06/23/2010 10:14:28,BEH0615,PC-9461,Connect
{E7X1-W6FK04BM-3242PFSR},06/23/2010 10:15:52,AJN0607,PC-8303,Connect
{S6B5-J3VC17HK-9349OVBF},06/23/2010 10:22:49,AJF0370,PC-8651,Connect
{Z4X6-Q3JA34VJ-1835KJPF},06/23/2010 10:25:36,BEH0615,PC-9461,Disconnect
{W2G4-K0SU49VS-0912TUQW},06/23/2010 10:26:56,AVM0947,PC-0285,Connect
{J0J6-H9DH27MR-0121ACYD},06/23/2010 10:29:38,AJF0370,PC-8651,Disconnect
{F8W8-Q9TQ91JP-1246QNFD},06/23/2010 10:34:08,AAF0535,PC-2408,Connect
{W8V6-C5SA88XX-4432VOFB},06/23/2010 10:36:17,BJP0134,PC-0898,Disconnect
{V7D4-P9DG77MA-9564PSZH},06/23/2010 10:39:55,ABC0174,PC-5156,Disconnect
{H5P9-P2OS30AK-3424DCPK},06/23/2010 10:43:31,AJN0607,PC-8303,Disconnect
{I7F1-A4SN53XB-0985BALK},06/23/2010 11:06:56,AVM0947,PC-0285,Disconnect
{M1Y1-H9PD19KP-2490AZLQ},06/23/2010 11:07:39,AVM0947,PC-0285,Connect
{O6J7-A9AQ92DI-4585CPNT},06/23/2010 11:10:16,AJF0370,PC-8651,Connect
{Q6O9-S2FS81SE-4431CGQW},06/23/2010 11:11:52,AVM0947,PC-0285,Disconnect
{N8P5-W3FS50RT-6694DZQE},06/23/2010 11:12:13,AHM0410,PC-3686,Connect
{P7P8-X3IZ34DN-9144KQSC},06/23/2010 11:17:23,AJF0370,PC-8651,Disconnect
{N2S0-I6NK86FU-7401BLNG},06/23/2010 11:17:27,AAF0535,PC-2408,Disconnect
{A1S6-N8JP57OH-2349QJWV},06/23/2010 11:20:54,ATE0869,PC-1313,Connect
{Y3T9-M4UG08TU-2345NXHA},06/23/2010 11:21:59,BJP0134,PC-0898,Connect
{F8C5-K4QG32LA-9778EPUG},06/23/2010 11:22:30,BJP0134,PC-0898,Disconnect
{N3R8-R5TZ82AX-9323SHAS},06/23/2010 11:24:42,AVM0947,PC-0285,Connect
{U1K8-Y0OX78WO-0575XSVV},06/23/2010 11:25:13,AJF0370,PC-8651,Connect
{B1R6-Z6MO00GB-7669FLDK},06/23/2010 11:30:24,AJF0370,PC-8651,Disconnect
{K5Q1-P9UR25LY-8177XKRF},06/23/2010 11:59:47,AHM0410,PC-3686,Disconnect
{R8U9-Z3MZ92DT-1993ABXS},06/23/2010 12:09:07,AJF0370,PC-8651,Connect
{C6K0-C7XH59AO-9295YOJW},06/23/2010 12:11:49,BAJ0654,PC-9268,Connect
{Y1Y8-J5XL85QZ-1183GTZS},06/23/2010 12:14:16,ATE0869,PC-1313,Disconnect
{W3G8-I6NI63FK-1576CRYX},06/23/2010 12:14:42,AIB0948,PC-8245,Connect
{O0Z9-Z3CU66TE-3932NFHV},06/23/2010 12:14:46,AVM0947,PC-0285,Disconnect
{S6G5-X6FS36KR-9255IDFV},06/23/2010 12:25:46,AIB0948,PC-8245,Disconnect
{D8O6-I0IH69HN-5459HIFR},06/23/2010 12:29:20,AJF0370,PC-8651,Disconnect
{X0E6-I2HQ19GJ-4082DVFP},06/23/2010 12:36:33,BJP0134,PC-0898,Connect
{K5P1-O4GE30OV-8609MYNX},06/23/2010 12:42:06,AIB0948,PC-8245,Connect
{I3K2-Q6FE72IH-0187DEOT},06/23/2010 12:58:48,BAJ0654,PC-9268,Disconnect
{N7P3-T6MJ74UO-9586AOII},06/23/2010 12:59:00,BJP0134,PC-0898,Disconnect
{Q8O9-P9NT82WH-7522ZKPN},06/23/2010 13:03:05,AIB0948,PC-8245,Disconnect
{D3Y5-W0VW60ZE-4422XQUC},06/23/2010 13:08:53,AIB0948,PC-8245,Connect
{H8F2-K5MD97FF-8174HGHF},06/23/2010 13:14:38,AIB0948,PC-8245,Disconnect
{A1A0-X6PF70YG-4145GRJY},06/23/2010 13:15:13,BJP0134,PC-0898,Connect
{C6K3-H6KU57OH-7484COIM},06/23/2010 13:17:53,BJP0134,PC-0898,Disconnect
{X9X8-L9MM43DP-2960YEPL},06/23/2010 13:18:24,AJF0370,PC-8651,Connect
{O0F9-F2YZ81QD-4369AYBE},06/23/2010 13:28:25,AIB0948,PC-8245,Connect
{K1L8-N9KU74NT-7633FKYO},06/23/2010 13:32:20,BJP0134,PC-0898,Connect
{G5P1-B9HN66XC-0206JRUC},06/23/2010 13:35:26,AIB0948,PC-8245,Disconnect
{O3X1-K7RB00TX-4651ROVU},06/23/2010 13:37:49,AVM0947,PC-0285,Connect
{C7A8-S0BH31XF-4256MTWK},06/23/2010 13:37:55,BBS0422,PC-4551,Connect
{F2G4-O4TI01SN-2022KTYN},06/23/2010 13:39:12,AJF0370,PC-8651,Disconnect
{B1Z3-F7RM87YO-2783NROG},06/23/2010 13:39:19,AIB0948,PC-8245,Connect
{F1A6-A3AW77RR-8932DVUN},06/23/2010 13:44:12,BBS0422,PC-4551,Disconnect
{F0K3-H5IS70AE-0216ASDQ},06/23/2010 13:44:56,AVM0947,PC-0285,Disconnect
{J1F6-G9HU24DZ-5454SNQM},06/23/2010 13:46:11,AIB0948,PC-8245,Disconnect
{R2D5-C7ZJ96YX-0244CTOY},06/23/2010 13:50:30,BEH0615,PC-9461,Connect
{I7U3-I1EB86AU-6323CVRP},06/23/2010 14:11:37,BEH0615,PC-9461,Disconnect
{V3I3-V1JM16YN-0952DRNM},06/23/2010 14:30:29,AIB0948,PC-8245,Connect
{I1G3-E3YD39QN-3866YMXL},06/23/2010 14:30:49,AIB0948,PC-8245,Disconnect
{X2B4-S5JF89CN-3999DRGX},06/23/2010 14:32:13,AVM0947,PC-0285,Connect
{R9G0-Q8PO71MJ-2960LEVA},06/23/2010 14:33:59,AIB0948,PC-8245,Connect
{N2N1-M1AQ86GD-4396XTKW},06/23/2010 14:40:15,AIB0948,PC-8245,Disconnect
{C1H5-S2JA56IA-4693RMSH},06/23/2010 14:40:58,AJF0370,PC-8651,Connect
{V4U5-H9SQ99KE-8144DPKN},06/23/2010 14:41:28,BJM0111,PC-6866,Connect
{J8R1-K8QN57KR-2903JFJF},06/23/2010 14:50:15,AIB0948,PC-8245,Connect
{Q0I1-F6NR64RA-7867LKLF},06/23/2010 14:57:10,AJN0607,PC-8303,Connect
{C9C8-S0KF18XQ-9536VJKO},06/23/2010 15:01:41,AIB0948,PC-8245,Disconnect
{Q5X4-A7EU33JA-9992IOGQ},06/23/2010 15:06:54,AJF0370,PC-8651,Disconnect
{F9B8-R4TG32DU-8906MXMO},06/23/2010 15:08:57,BJP0134,PC-0898,Disconnect
{F0T7-H2NP61DC-1319WRRO},06/23/2010 15:12:23,BJM0111,PC-6866,Disconnect
{I7W3-P7UZ46PR-6045OKSH},06/23/2010 15:13:10,AAF0535,PC-2408,Connect
{P9A8-R1JP56NH-2519TYUT},06/23/2010 15:13:58,BJM0111,PC-6866,Connect
{C7A0-D7OF67XL-5547ZXOU},06/23/2010 15:19:22,BJP0134,PC-0898,Connect
{W0S9-B7RQ19EW-8521ERAX},06/23/2010 15:24:48,AAF0535,PC-2408,Disconnect
{W1N2-U5RI38WZ-1064PTYP},06/23/2010 15:27:23,BJP0134,PC-0898,Disconnect
{Z8A9-O5TQ45LT-4390ONRK},06/23/2010 15:40:11,AKR0057,PC-2879,Connect
{S2N9-H2KP67XH-8845THSB},06/23/2010 15:41:42,AKR0057,PC-2879,Disconnect
{B3R3-U2SB07SU-3510MUJT},06/23/2010 15:45:00,BDI0533,PC-5883,Connect
{A5V1-Z2PK71VA-2764TSGV},06/23/2010 15:46:13,AJN0607,PC-8303,Disconnect
{K0A3-Q6MQ95VF-4380SXTN},06/23/2010 15:51:33,BJM0111,PC-6866,Disconnect
{J3C0-P0LG90UO-1478AUHW},06/23/2010 15:55:32,AJF0370,PC-8651,Connect
{D9Z0-L5AX08NM-2081GKRD},06/23/2010 16:03:20,AJF0370,PC-8651,Disconnect
{C6F8-M9LP97CN-0732EVEK},06/23/2010 16:03:20,BJM0111,PC-6866,Connect
{B3I7-S3GG23EH-0627RJDH},06/23/2010 16:16:07,AOK0844,PC-4659,Connect
{A1K6-Z4PN77IC-2232XVPU},06/23/2010 16:20:25,BJP0134,PC-0898,Connect
{G2L0-B6PF15TX-1879IOHG},06/23/2010 16:35:33,BJM0111,PC-6866,Disconnect
{S5R5-F3RP17ML-4576KPCC},06/23/2010 16:39:23,BJM0111,PC-6866,Connect
{Q3P8-V2TE88YK-7902DAEH},06/23/2010 16:40:07,BDI0533,PC-5883,Disconnect
{E1J2-M3OK04MY-8745HGXH},06/23/2010 16:45:19,BJP0134,PC-0898,Disconnect
{T5J4-E9LQ29PV-8307HDOS},06/23/2010 16:51:21,BJP0134,PC-0898,Connect
{O1V6-G6MP82ES-5781EAKA},06/23/2010 16:53:33,AOK0844,PC-4659,Disconnect
{D8Y1-W4YK49GL-1288IFKI},06/23/2010 16:59:35,BJM0111,PC-6866,Disconnect
{S8V0-V2BA68AP-9419MEZK},06/23/2010 17:33:25,BJP0134,PC-0898,Disconnect
{D8A6-I7OF35HG-0643ZTFX},06/23/2010 20:31:52,BAL0044,PC-9939,Connect
{D9X0-N2LN35DW-9356RCFW},06/23/2010 20:32:40,BAL0044,PC-9939,Disconnect
